workclass,age,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,hours.per.week,income
2,32,398019,5,4,4,8,1,4,0,14,0
2,18,114008,11,9,4,7,3,4,1,34,0
2,24,204653,15,10,4,2,3,4,1,39,0
1,33,254935,15,10,2,10,0,4,1,44,0
1,57,198145,12,14,2,10,0,4,1,13,1
2,19,451951,11,9,4,11,1,4,0,39,0
1,50,172175,14,15,2,9,0,4,1,39,1
2,27,209472,9,13,4,3,1,4,1,49,0
2,40,336707,8,11,5,2,1,4,0,59,0
3,47,156728,11,9,2,11,0,4,1,54,0
0,39,290321,8,11,2,9,0,4,1,49,0
5,49,206577,15,10,0,0,3,4,1,39,0
4,28,149324,15,10,2,9,0,4,1,6,0
2,28,181659,1,7,4,13,3,4,1,49,0
2,30,174789,11,9,2,11,0,4,1,39,0
2,39,184801,9,13,2,9,0,4,1,39,1
2,37,176014,11,9,2,11,0,4,1,49,0
2,50,256861,11,9,2,11,0,4,1,76,0
2,37,239397,0,6,2,6,0,4,1,39,0
2,26,233777,11,9,2,6,0,4,1,39,1
2,55,236520,8,11,2,2,0,4,1,39,1
2,46,70754,9,13,2,9,0,4,1,39,1
2,32,245378,11,9,2,11,0,4,1,59,0
2,26,176729,9,13,4,2,1,4,1,44,1
2,19,517036,11,9,0,2,1,4,0,39,0
2,38,436361,11,9,0,7,1,4,0,72,0
2,38,231037,4,3,2,11,0,4,1,39,0
2,65,209831,8,11,2,0,5,4,0,39,0
2,44,215468,9,13,5,6,4,2,0,6,0
2,32,200700,15,10,4,11,1,4,1,49,0
1,30,191777,11,9,4,10,3,2,0,39,0
0,49,195437,7,12,2,0,0,4,1,59,1
2,23,149396,11,9,4,0,3,2,0,39,0
2,25,104746,15,10,2,5,0,4,1,15,0
2,19,108147,15,10,4,0,3,4,0,14,0
2,27,238859,8,11,4,2,1,4,1,39,0
5,43,23157,11,9,4,13,1,4,1,59,0
2,38,497788,11,9,2,2,0,4,1,49,0
2,42,141558,12,14,2,9,0,4,1,59,0
0,33,117963,9,13,4,0,3,4,1,37,0
2,30,232356,9,13,2,3,0,4,1,39,1
2,29,157941,9,13,4,12,1,4,1,39,0
2,30,103642,1,7,2,2,0,4,1,39,0
2,26,169727,11,9,2,12,0,4,1,39,0
2,43,274731,9,13,2,9,0,4,1,39,1
2,30,161572,11,9,2,7,5,4,0,44,0
2,38,48779,15,10,2,13,0,4,1,39,1
2,48,141511,12,14,2,3,0,4,1,39,1
2,30,168334,11,9,2,11,5,4,0,29,0
1,42,267252,12,14,5,3,4,2,1,44,1
4,31,312055,11,9,2,3,0,4,1,68,0
2,32,207937,15,10,4,2,1,4,1,39,0
2,28,232653,9,13,2,3,0,4,1,39,0
2,63,246841,11,9,2,5,0,4,1,39,0
2,32,154087,11,9,2,13,0,4,1,39,0
2,20,199011,15,10,4,5,3,4,1,11,0
4,51,205100,12,14,2,9,5,4,0,29,1
2,24,50400,15,10,2,11,0,0,1,39,0
1,41,97064,8,11,0,0,4,4,0,43,0
2,21,65038,11,9,4,6,3,4,1,39,0
2,17,225211,6,5,4,7,3,2,1,34,0
2,45,320192,3,2,2,7,5,4,0,39,0
2,21,83580,15,10,4,9,3,0,0,3,0
2,42,529216,11,9,5,13,2,2,1,39,0
2,22,390817,4,3,2,2,2,4,1,39,0
2,59,155976,11,9,6,0,1,4,0,39,0
2,40,221172,12,14,2,3,0,4,1,64,1
2,45,270842,15,10,0,7,1,4,0,39,0
2,35,82622,11,9,0,3,1,4,1,49,0
2,58,371064,11,9,2,4,0,4,1,19,0
2,29,22641,11,9,2,6,0,0,1,44,0
2,21,218957,1,7,4,2,3,4,1,44,0
2,51,441637,11,9,2,12,0,4,1,39,0
1,34,143699,15,10,2,7,5,4,0,39,0
2,40,183096,9,13,0,0,1,4,0,34,0
2,45,97176,1,7,0,0,4,4,0,15,0
2,22,311376,9,13,4,0,3,4,0,39,0
2,62,123582,0,6,0,7,4,4,0,39,0
0,32,174215,9,13,4,3,1,4,0,59,0
2,36,183902,9,13,2,9,5,4,0,3,1
2,43,247880,11,9,4,2,1,4,1,39,0
2,37,256636,11,9,2,13,0,4,1,39,0
2,28,22422,11,9,4,13,4,4,1,54,0
1,47,194360,11,9,2,7,5,4,0,6,1
2,59,247187,11,9,0,0,1,4,0,39,0
2,35,63921,11,9,2,6,0,4,1,39,0
2,35,224889,9,13,2,11,0,4,1,39,0
4,29,178564,9,13,4,9,2,4,1,39,0
2,57,47619,7,12,0,9,1,2,0,39,0
2,41,92775,9,13,2,3,0,4,1,59,1
2,37,50837,12,14,2,9,0,4,1,44,1
1,20,235894,15,10,4,4,3,4,1,39,0
2,44,244974,11,9,2,11,0,4,1,59,0
1,20,526734,11,9,4,0,1,4,0,29,0
4,38,243484,9,13,2,0,5,4,0,27,1
2,23,201664,11,9,2,0,2,4,1,39,0
2,24,234640,11,9,3,11,3,4,0,35,0
2,46,268022,9,13,2,11,0,4,1,39,1
1,32,223267,11,9,2,13,0,4,1,39,0
4,21,99199,11,9,2,2,0,4,1,39,0
2,32,137076,15,10,2,11,0,4,1,39,0
2,51,313146,11,9,2,6,0,4,1,39,0
2,43,271807,15,10,0,2,1,4,1,39,0
2,43,191196,11,9,0,7,1,4,1,39,0
4,35,264627,1,7,0,3,4,4,0,79,0
2,32,183801,11,9,0,2,3,4,1,39,0
2,25,209227,9,13,4,9,3,4,0,20,0
2,64,216208,15,10,6,11,1,4,0,39,0
2,28,377095,9,13,2,3,5,4,0,39,0
2,44,317535,3,2,2,10,2,4,1,39,0
2,40,247880,9,13,2,12,0,4,1,39,1
2,21,152246,15,10,4,5,3,1,1,39,0
2,23,428299,11,9,4,2,1,4,1,39,0
2,23,161708,15,10,4,7,4,4,0,19,0
2,19,167859,11,9,4,7,3,2,1,39,0
2,61,85194,15,10,2,12,0,4,1,24,0
3,47,119471,5,4,4,2,1,3,1,39,0
2,39,117683,0,6,2,5,0,4,1,44,0
2,25,427744,0,6,2,3,0,4,1,39,0
2,33,122116,11,9,2,11,0,4,1,44,0
5,34,227931,15,10,0,0,1,4,0,37,0
4,54,226497,15,10,2,11,0,4,1,49,0
2,24,83783,9,13,4,12,3,4,0,39,0
2,28,197113,11,9,4,6,3,3,1,49,0
2,33,204742,15,10,2,11,0,4,1,43,0
2,31,213179,11,9,2,13,0,4,1,59,1
3,70,188260,11,9,2,3,0,4,1,15,0
2,43,298161,11,9,2,6,5,4,0,39,0
2,36,143774,15,10,2,0,5,4,0,11,1
1,50,139296,1,7,4,2,4,4,1,39,0
2,21,152389,15,10,4,7,1,2,0,29,0
2,31,309974,15,10,5,12,4,2,0,39,0
2,39,270059,15,10,0,0,4,4,0,34,0
2,29,130045,5,4,2,7,5,4,0,39,0
2,39,188038,15,10,0,5,1,4,1,39,0
2,17,168203,5,4,4,4,2,3,1,39,0
2,46,171807,15,10,0,11,4,4,0,39,0
2,62,186696,11,9,2,2,0,4,1,39,0
2,32,177531,0,6,0,7,4,2,0,22,0
2,28,115464,11,9,4,7,3,2,0,39,0
2,19,501144,15,10,4,11,2,2,0,39,0
2,18,205894,15,10,4,11,3,4,1,24,0
1,24,203924,9,13,2,10,0,4,1,44,0
2,38,91857,15,10,2,2,0,4,1,40,0
2,38,229700,12,14,2,9,0,2,1,39,1
2,17,158704,0,6,4,11,3,4,1,19,0
2,28,190911,11,9,2,2,0,4,1,39,0
2,52,139176,11,9,2,11,0,4,1,7,0
2,19,168693,11,9,4,11,3,4,0,24,0
2,26,250038,15,10,2,0,0,4,1,39,1
3,34,353927,15,10,2,3,0,4,1,39,1
2,21,230248,11,9,4,0,1,4,0,24,0
2,43,117728,11,9,2,2,0,4,1,43,0
2,52,115851,11,9,2,2,0,4,1,39,0
2,59,193335,11,9,2,2,0,4,1,39,1
2,21,203894,8,11,4,0,3,4,0,39,0
5,55,157639,15,10,2,10,0,4,1,39,1
3,46,235320,12,14,0,11,1,4,1,59,1
2,36,127686,11,9,5,0,4,4,0,36,0
2,39,28572,11,9,4,5,3,4,1,47,0
2,30,184687,11,9,4,9,3,4,0,29,0
2,22,267945,15,10,4,11,3,4,0,15,0
2,43,131899,9,13,2,3,0,4,1,39,1
2,36,192614,11,9,0,6,1,4,1,55,0
2,36,186808,9,13,2,2,3,4,1,39,1
2,50,44116,11,9,0,2,4,4,0,39,0
0,27,46442,9,13,4,10,1,4,0,34,0
0,46,78022,11,9,2,0,0,4,1,39,1
2,24,417668,9,13,4,9,3,4,1,19,0
2,41,223763,11,9,0,2,1,4,1,39,0
2,68,223851,11,9,2,0,0,4,1,23,0
1,38,115634,15,10,2,3,0,4,1,39,0
2,47,114459,11,9,2,11,0,4,1,39,1
2,41,197093,15,10,4,7,1,2,1,19,0
4,31,357145,10,16,4,9,3,4,0,47,0
2,29,59231,15,10,2,2,0,4,1,41,0
2,26,292303,11,9,4,5,3,4,0,39,0
2,51,122288,15,10,6,6,4,4,0,35,0
0,26,52322,9,13,4,12,1,3,1,59,0
1,27,105830,9,13,4,9,1,4,0,59,0
2,36,107125,11,9,2,12,0,4,1,49,0
0,28,281860,9,13,4,9,1,4,0,39,0
2,53,283320,9,13,0,12,1,4,0,39,0
5,40,26598,9,13,0,9,1,4,1,39,0
2,38,220783,11,9,0,7,1,4,0,19,0
2,53,208302,0,6,2,7,0,4,1,33,0
1,34,172664,11,9,2,2,0,4,1,39,0
2,43,54611,11,9,0,13,1,4,1,59,0
2,64,631947,0,6,2,0,0,4,1,39,0
2,21,394484,15,10,4,0,3,4,0,39,0
1,47,193012,12,14,0,10,1,2,1,49,1
2,57,84888,11,9,2,13,0,4,1,49,0
2,37,188503,9,13,4,0,1,4,0,34,0
2,37,337778,1,7,0,4,1,4,1,39,0
4,51,94432,11,9,2,4,0,4,1,54,1
2,32,168906,7,12,4,0,1,4,0,39,0
2,49,116143,11,9,2,6,0,4,1,39,0
2,52,128272,11,9,2,11,0,4,1,13,0
2,46,174995,11,9,0,0,4,4,0,44,0
5,24,289909,15,10,2,9,0,4,1,39,0
2,39,154641,9,13,2,3,0,4,1,44,1
2,30,203488,15,10,4,2,1,4,1,43,0
2,34,141118,12,14,0,9,3,4,0,59,1
2,30,169589,15,10,2,0,0,4,1,39,0
2,25,137645,9,13,4,11,1,2,0,39,0
1,58,489085,9,13,2,9,0,2,1,39,0
2,32,36302,15,10,2,0,0,4,1,49,0
2,37,253420,11,9,5,7,4,2,0,24,0
2,35,269300,11,9,5,7,1,2,0,39,0
2,18,282609,4,3,4,5,2,4,1,29,0
2,46,346978,9,13,0,9,4,4,0,39,0
2,44,205051,0,6,0,0,4,4,0,39,0
2,45,128736,0,6,0,11,1,4,0,39,0
2,40,236110,2,8,2,9,0,4,1,39,1
2,38,312271,9,13,2,9,0,4,1,49,1
2,52,126978,11,9,2,6,5,1,0,39,0
2,47,204692,11,9,2,2,0,4,1,39,0
2,49,195956,9,13,0,12,4,4,0,34,0
5,59,202682,11,9,2,11,0,4,1,39,0
2,22,231912,8,11,4,0,3,4,0,36,0
1,44,24982,15,10,2,3,0,4,1,39,1
2,76,278938,9,13,6,9,1,4,0,19,0
1,50,36489,0,6,4,7,1,4,1,39,0
1,33,154874,15,10,2,10,0,4,1,39,0
2,43,74581,11,9,2,2,0,4,1,47,1
3,37,162164,11,9,2,2,0,4,1,39,0
2,40,239708,1,7,2,13,0,4,1,54,0
4,49,162856,15,10,0,3,1,0,0,39,0
3,48,85109,15,10,4,2,1,4,1,44,0
2,22,436798,15,10,2,12,0,4,1,39,0
2,42,345363,11,9,0,3,1,4,0,39,0
2,36,49837,15,10,0,9,1,4,0,39,0
5,30,180283,11,9,4,7,1,2,0,39,0
1,40,95639,11,9,4,2,2,0,1,39,0
2,42,33155,11,9,2,6,0,4,1,44,0
2,56,329059,11,9,2,6,0,4,1,39,1
2,55,24694,15,10,0,9,1,4,0,39,0
2,25,443855,11,9,2,7,0,4,1,39,0
2,33,301867,15,10,4,0,4,1,0,34,0
2,47,362835,9,13,2,11,0,4,1,59,1
2,23,180339,7,12,4,11,3,4,0,64,0
3,55,207489,9,13,0,11,1,4,0,49,0
2,43,336643,11,9,4,3,1,4,0,49,0
2,31,143653,8,11,2,11,0,4,1,49,0
5,62,101475,7,12,6,9,1,4,0,39,0
1,42,263871,11,9,2,0,0,4,1,7,0
4,38,77820,11,9,2,2,0,4,1,39,1
2,29,95465,11,9,4,12,1,4,1,41,0
2,26,257910,15,10,4,7,1,4,1,59,0
2,26,244372,11,9,2,0,5,4,0,51,1
4,37,126738,11,9,2,4,0,4,1,69,0
2,61,133164,5,4,4,7,1,4,1,47,0
4,28,104617,5,4,4,7,2,4,0,93,0
3,51,258735,11,9,0,10,1,4,1,77,0
2,34,182926,11,9,2,2,0,4,1,42,1
2,35,166193,11,9,0,6,3,4,1,39,0
1,27,206125,0,6,2,2,0,4,1,59,0
2,44,346594,11,9,0,7,4,4,0,39,0
2,25,108301,11,9,5,7,4,4,0,19,0
2,32,73498,5,4,0,7,4,4,0,39,0
2,36,129150,15,10,2,9,0,4,1,19,1
2,27,181280,12,14,4,5,4,4,1,29,0
2,40,146908,10,16,2,9,0,4,1,59,1
2,43,183765,15,10,0,12,1,4,1,39,1
2,25,164488,9,13,4,12,1,4,1,39,0
2,41,307468,11,9,2,13,0,4,1,49,0
2,30,93884,9,13,2,9,0,4,1,44,1
2,52,137658,1,7,2,6,0,3,1,39,0
2,32,101562,9,13,4,9,1,4,0,44,0
2,33,136331,11,9,2,5,0,4,1,39,0
2,35,259846,11,9,2,2,0,4,1,54,0
2,48,98719,11,9,6,7,1,4,0,43,0
4,62,168682,5,4,2,11,0,4,1,4,0
4,40,198953,7,12,4,9,3,2,0,1,0
2,28,173673,4,3,4,7,1,4,0,39,0
2,23,67958,15,10,4,7,1,4,0,29,0
5,51,94174,15,10,0,0,4,4,0,34,0
4,63,122442,15,10,2,7,0,4,1,47,0
0,63,154675,11,9,6,3,1,4,0,39,0
2,40,116632,11,9,0,11,1,4,1,59,1
2,40,169031,11,9,4,4,1,4,1,39,0
2,41,237452,9,13,2,9,5,4,0,14,1
2,41,216968,9,13,4,5,1,2,1,39,0
5,20,126822,15,10,4,9,3,4,0,14,0
2,35,54953,11,9,2,2,0,4,1,39,0
2,31,222654,9,13,2,3,0,4,1,39,0
2,34,37676,9,13,2,11,0,4,1,49,1
2,57,159319,12,14,2,3,0,4,1,49,1
2,28,125321,11,9,4,6,1,4,0,39,0
2,38,209609,15,10,2,12,0,4,1,39,1
2,37,224947,8,11,4,7,1,4,1,39,0
5,43,438427,15,10,0,0,1,2,0,39,0
4,26,384276,11,9,2,3,0,4,1,39,0
2,26,196805,15,10,2,13,0,2,1,64,0
2,27,242097,8,11,2,13,0,4,1,49,0
2,33,184306,9,13,2,9,0,4,1,44,0
2,45,161954,9,13,4,9,1,4,0,39,0
2,65,258561,9,13,2,7,0,4,1,19,0
2,59,212783,11,9,0,7,1,4,0,37,0
2,18,205004,15,10,4,7,3,4,1,25,0
1,44,387844,2,8,2,5,0,4,1,39,0
2,37,83880,15,10,4,2,1,4,1,39,0
2,27,161155,11,9,2,7,0,4,1,39,0
1,43,265698,9,13,2,9,5,4,0,44,1
3,59,146477,14,15,2,9,0,4,1,39,1
2,19,97261,11,9,4,4,1,4,1,39,0
5,36,437890,11,9,4,3,4,2,1,85,0
2,37,126675,15,10,2,3,0,4,1,56,0
2,31,121768,7,12,0,0,4,4,0,34,0
2,23,180052,11,9,4,7,3,4,1,39,0
2,22,124454,15,10,4,11,1,4,1,29,0
2,36,222584,11,9,0,0,4,2,0,39,0
2,38,22245,15,10,0,3,1,4,1,49,0
2,24,228960,7,12,4,0,3,4,0,39,0
2,26,132572,9,13,4,0,3,2,0,39,0
2,47,103020,5,4,2,6,5,3,0,39,0
1,31,50649,12,14,4,9,1,4,0,49,0
2,42,137698,4,3,3,4,1,4,1,34,0
3,48,30575,8,11,2,2,0,4,1,68,1
2,56,202220,15,10,5,12,4,2,0,37,0
2,50,50178,11,9,2,12,0,4,1,39,1
2,17,207791,0,6,4,5,3,4,1,19,0
2,50,321770,11,9,0,0,1,4,0,39,0
2,49,202053,11,9,0,11,1,4,0,31,0
2,34,143699,11,9,2,11,5,4,0,14,0
4,32,115066,11,9,2,11,0,4,1,59,1
2,28,223751,15,10,2,0,0,4,1,39,1
3,62,354075,9,13,2,3,0,4,1,49,1
2,23,32732,9,13,4,9,1,4,1,14,0
5,24,390867,12,14,4,9,1,2,0,39,0
2,31,101697,8,11,2,9,5,4,0,39,0
2,36,279721,11,9,2,13,0,4,1,39,0
2,58,223400,7,12,2,8,2,4,0,34,0
2,39,76417,12,14,2,9,0,4,1,39,1
2,21,78170,11,9,4,2,1,4,1,41,0
2,39,201410,11,9,2,5,0,4,1,39,0
2,21,189013,15,10,4,11,3,4,0,34,0
2,33,119913,8,11,2,9,0,4,1,39,1
2,37,549174,11,9,2,2,0,4,1,49,1
1,29,214706,11,9,4,7,4,4,0,39,0
2,43,234220,11,9,0,6,3,4,0,39,0
2,22,237720,11,9,4,2,3,4,1,39,0
2,25,185942,12,14,4,9,3,4,0,39,1
1,69,286983,15,10,2,7,0,4,1,39,0
2,17,140027,1,7,4,7,3,4,0,24,0
2,54,155408,11,9,6,5,4,4,0,39,0
2,28,158737,2,8,2,6,2,3,1,39,0
1,27,199471,8,11,4,12,3,4,0,37,0
2,35,287701,7,12,0,2,4,4,1,44,1
2,38,137707,8,11,2,12,5,4,0,39,1
5,33,108116,11,9,2,12,0,4,1,39,0
2,26,366900,11,9,4,2,3,4,1,39,0
3,56,187355,15,10,2,11,5,4,0,59,1
2,38,33105,9,13,2,9,0,0,1,68,1
2,26,358975,15,10,4,8,1,4,0,49,0
2,33,199227,9,13,2,3,0,4,1,54,1
2,44,248249,5,4,2,5,0,4,1,49,0
2,36,460437,6,5,0,11,1,4,0,39,0
2,42,187294,15,10,0,2,4,4,1,39,0
2,44,115932,7,12,2,9,0,4,1,39,0
2,21,27049,15,10,4,11,3,4,0,19,0
2,41,806552,15,10,2,11,0,4,1,49,1
2,27,160786,1,7,5,2,1,4,1,44,0
2,38,219546,9,13,2,9,0,4,1,39,1
2,60,24872,15,10,5,13,1,0,0,29,0
2,24,110371,2,8,4,6,4,4,1,39,0
2,22,304602,11,9,4,5,3,4,1,39,0
2,22,238917,3,2,4,6,1,4,1,23,0
2,51,200618,9,13,2,9,0,4,1,39,0
1,42,209752,14,15,2,3,0,4,1,54,1
1,37,98725,9,13,4,12,3,4,0,41,0
4,37,180150,14,15,2,9,0,4,1,44,1
2,66,151227,9,13,2,7,0,4,1,39,1
2,46,282538,8,11,5,6,1,2,0,39,0
2,52,89534,11,9,2,2,0,4,1,39,1
2,23,291011,11,9,4,2,1,4,1,39,0
2,67,166187,11,9,6,3,4,4,1,37,1
2,19,188669,15,10,4,11,3,4,0,24,0
2,37,178948,9,13,4,9,1,4,0,44,0
4,39,160808,15,10,2,7,0,2,1,39,0
2,46,318331,11,9,2,6,0,4,1,39,0
2,33,87605,11,9,4,7,4,2,0,39,0
4,69,89477,15,10,6,4,1,4,0,13,0
2,21,48301,15,10,4,5,3,4,1,39,0
2,27,220748,11,9,4,5,2,2,1,47,0
2,39,387068,11,9,2,3,0,4,1,39,1
2,23,250743,15,10,0,0,1,2,1,39,0
2,26,78258,8,11,0,9,4,4,0,35,0
2,42,31387,10,16,3,9,4,0,0,39,0
2,36,289190,11,9,0,2,4,4,1,39,0
2,24,604537,11,9,4,13,4,4,1,39,0
2,35,328466,6,5,2,7,0,4,1,39,0
2,42,403187,11,9,0,5,4,2,0,39,0
2,41,220531,10,16,2,9,0,4,1,49,1
2,27,204648,8,11,4,6,4,2,0,39,0
2,18,365683,11,9,4,0,3,4,0,15,0
2,41,175674,9,13,2,12,0,4,1,39,1
2,31,203488,11,9,2,5,0,4,1,39,0
2,26,106406,15,10,2,2,0,4,1,39,0
2,37,125167,15,10,2,3,0,4,1,59,1
2,51,249339,11,9,2,2,0,4,1,39,0
2,26,94652,15,10,4,2,3,0,1,39,0
2,25,130302,11,9,4,5,4,4,1,39,0
2,38,66686,8,11,2,6,0,4,1,39,1
2,43,336042,11,9,5,13,1,4,1,39,0
2,23,193586,15,10,5,4,2,4,0,39,0
1,60,313852,12,14,0,9,1,4,0,24,0
1,21,32639,15,10,4,9,1,4,1,19,0
2,18,234953,15,10,4,0,3,4,0,24,0
2,43,350379,4,3,0,8,4,4,0,39,0
2,36,36423,11,9,2,13,0,4,1,24,1
2,38,130813,11,9,0,6,2,4,0,39,0
4,43,35236,15,10,2,4,0,4,1,79,0
2,58,33350,11,9,0,7,4,4,0,34,0
2,55,177380,11,9,0,0,1,4,0,28,0
2,39,216129,7,12,0,3,4,2,0,34,0
2,38,335104,9,13,0,9,1,4,0,34,0
3,57,165881,14,15,2,9,0,4,1,39,0
1,35,387777,7,12,2,10,0,4,1,51,0
4,44,149943,14,15,2,9,0,1,1,59,1
2,36,188834,11,9,2,2,0,4,1,39,0
2,58,290661,11,9,2,2,0,4,1,39,0
2,25,114838,14,15,4,9,1,4,0,7,0
1,54,168553,9,13,2,3,0,4,1,39,0
2,23,103064,9,13,4,12,1,4,0,39,0
2,37,123833,15,10,4,11,1,4,1,59,0
0,60,55621,7,12,2,7,0,2,1,39,0
1,66,189834,5,4,6,7,1,4,0,19,0
2,36,217926,7,12,2,6,0,2,1,49,0
2,25,194352,9,13,0,9,1,4,0,43,0
2,23,393248,15,10,4,0,3,4,1,39,0
2,38,279315,11,9,4,7,3,2,1,39,0
2,33,392812,15,10,2,5,0,4,1,49,1
3,49,34998,15,10,2,4,0,4,1,59,0
3,57,51016,11,9,2,3,0,4,1,59,1
1,57,132717,9,13,2,3,0,4,1,44,0
2,46,186078,15,10,4,6,1,4,0,44,0
3,37,196123,12,14,2,3,0,4,1,68,1
3,43,304906,9,13,2,11,0,4,1,44,1
2,26,41521,11,9,4,7,1,4,0,34,0
2,40,346847,8,11,5,9,2,4,0,39,0
4,39,107233,11,9,4,2,2,0,1,39,0
2,39,150125,7,12,0,7,4,2,0,39,0
2,31,400535,15,10,2,0,0,4,1,39,0
2,31,409622,9,13,2,6,0,3,1,35,0
2,27,136448,9,13,4,0,1,2,0,39,0
4,36,202950,9,13,2,3,0,4,1,49,0
2,57,237691,11,9,2,7,0,4,1,39,0
2,24,170277,11,9,4,7,1,4,0,34,0
2,30,160784,15,10,4,11,1,4,1,44,0
2,28,33798,2,8,4,13,1,4,1,49,0
2,22,197838,9,13,4,3,1,4,1,39,0
2,31,223212,5,4,4,5,3,4,1,49,0
2,33,125762,11,9,2,11,0,4,1,43,1
2,20,283969,15,10,4,5,2,4,1,14,0
2,25,374163,2,8,2,4,0,3,1,59,0
5,49,118567,15,10,2,4,0,4,1,39,0
2,21,147655,11,9,4,7,3,4,0,34,0
2,45,82797,9,13,2,3,0,4,1,44,1
1,36,142573,11,9,2,3,0,4,1,44,1
2,41,235167,4,3,3,8,1,4,0,31,0
2,47,28035,9,13,2,3,0,4,1,49,1
2,41,247082,11,9,0,3,1,4,1,49,0
2,30,123397,11,9,4,5,4,4,0,39,0
1,29,133327,15,10,4,4,1,4,1,39,0
2,31,102270,5,4,0,6,4,4,0,39,0
2,55,240988,6,5,2,6,2,1,1,39,0
2,19,386378,11,9,4,7,1,4,1,34,0
5,31,350651,2,8,2,12,5,4,0,39,1
5,18,76142,1,7,4,7,3,4,1,7,0
2,68,73773,11,9,6,11,1,4,0,23,0
1,36,293358,15,10,4,3,4,2,0,47,0
2,44,146906,14,15,2,9,0,4,1,49,1
4,58,331474,11,9,2,0,5,4,0,19,1
2,20,213719,11,9,4,11,3,2,0,19,0
2,18,101795,0,6,4,5,3,4,1,39,0
2,32,228265,11,9,4,5,3,4,0,29,0
4,49,130206,11,9,0,7,1,4,0,39,0
2,34,324254,11,9,2,6,0,4,1,39,0
2,22,223019,11,9,4,0,1,4,0,39,0
2,40,189666,11,9,2,7,0,4,1,44,0
2,35,139086,11,9,2,5,0,4,1,39,0
2,26,359327,15,10,2,11,0,4,1,49,0
4,44,75065,2,8,2,3,0,1,1,59,0
2,55,139843,11,9,0,3,1,4,0,59,0
2,54,346014,15,10,2,2,5,4,0,39,0
2,52,31460,11,9,0,7,1,4,1,37,0
3,57,33725,9,13,2,2,0,4,1,49,1
5,58,300623,11,9,0,0,4,4,0,39,0
1,27,177072,15,10,4,9,2,4,1,15,0
2,41,167725,15,10,0,6,1,4,1,39,0
2,18,131180,1,7,4,9,3,4,0,15,0
2,50,275181,4,3,0,7,1,4,1,36,0
2,31,398988,15,10,4,3,1,4,1,39,0
2,32,222654,0,6,0,6,1,4,1,39,0
4,37,111129,15,10,2,2,0,4,1,44,0
4,26,137795,9,13,2,3,0,4,1,19,0
1,33,242150,8,11,2,12,0,4,1,49,0
5,35,237873,11,9,4,7,4,2,0,39,0
2,44,367749,9,13,4,9,1,4,0,44,0
2,26,206600,9,13,4,2,3,4,1,39,0
0,48,247043,11,9,0,0,1,4,1,39,0
2,40,187702,9,13,4,12,1,4,1,39,0
2,62,41718,0,6,2,11,0,4,1,34,0
2,37,151835,14,15,2,11,0,4,1,44,1
2,18,118938,1,7,4,11,3,4,1,17,0
2,48,224870,11,9,0,6,2,3,0,37,0
2,45,178341,12,14,2,9,0,4,1,49,0
2,35,61343,15,10,2,11,0,4,1,44,0
2,35,36989,11,9,0,2,4,4,1,39,0
4,34,226296,11,9,2,9,0,4,1,50,0
2,29,186624,11,9,2,7,5,4,0,39,0
2,19,172582,15,10,4,11,3,4,1,29,0
5,53,227392,15,10,2,10,0,4,1,59,0
2,49,187563,15,10,0,7,1,4,1,39,0
2,71,137499,11,9,6,11,2,4,0,15,0
2,38,239397,5,4,2,2,0,4,1,35,0
1,39,327164,12,14,2,3,0,4,1,44,0
2,23,140798,9,13,4,0,1,4,0,39,0
3,29,187450,9,13,2,11,0,4,1,49,1
2,52,194580,4,3,0,4,4,4,1,39,0
2,41,372682,15,10,2,0,5,4,0,39,1
2,20,235442,15,10,4,7,1,4,1,34,0
2,30,128065,15,10,2,12,0,4,1,44,0
2,56,91545,0,6,0,0,4,2,0,35,0
2,26,154604,11,9,0,11,4,4,0,39,0
0,36,192150,11,9,0,0,4,4,0,39,0
1,26,216522,9,13,4,9,3,2,0,41,0
2,24,206861,9,13,4,0,3,4,1,39,0
2,41,97632,15,10,0,11,1,1,0,31,0
2,27,189530,15,10,4,11,3,4,1,34,0
3,57,368797,11,9,2,3,0,4,1,39,0
5,21,41183,15,10,4,9,3,4,0,19,0
2,50,191062,11,9,2,5,0,4,1,39,0
2,27,132963,11,9,2,5,0,2,1,39,0
2,58,153551,9,13,4,9,1,4,0,59,0
4,27,66473,9,13,2,3,0,4,1,49,0
2,36,240323,11,9,5,11,4,2,0,16,0
3,33,128016,11,9,6,11,4,4,0,39,0
2,19,29526,15,10,4,7,3,4,0,17,0
2,26,342953,11,9,5,0,4,2,0,39,0
2,37,215476,11,9,4,5,4,2,0,29,0
2,53,231919,11,9,2,6,0,4,1,44,0
2,32,52537,15,10,4,12,1,2,1,37,0
2,18,27920,1,7,4,3,3,4,0,24,0
2,53,153052,11,9,2,2,0,4,1,39,1
4,40,199303,9,13,2,9,0,4,1,39,0
2,50,233369,15,10,0,9,4,4,0,39,0
2,60,238913,9,13,2,11,0,4,1,45,1
4,28,195607,11,9,2,11,5,4,0,39,0
2,37,138441,11,9,0,13,1,4,1,39,0
2,25,67467,11,9,2,12,0,4,1,39,0
2,26,37202,9,13,4,9,1,4,0,44,0
2,47,140219,11,9,4,0,2,4,0,39,0
2,18,298860,2,8,4,5,3,4,1,19,0
2,22,51362,9,13,4,11,1,4,0,15,0
2,36,199947,15,10,0,6,3,4,0,29,0
4,59,32552,11,9,2,13,0,4,1,47,0
